grupo,idx,clase_real,clase_pred,distancia,feature,peso_lime
representativo,34445,1,1,0,Confianza Congreso,-0.0036745404653996793
representativo,34445,1,1,0,Democracia electoral,0.002331059488205495
representativo,34737,1,3,2,País para todos / poderosos,0.015607684871119602
representativo,34737,1,3,2,Apoyo a la democracia,0.008808527638131702
representativo,34737,1,3,2,Distribución ingreso justa,0.008765319265728932
representativo,34737,1,3,2,Aprobación gobierno,-0.007580668806099563
representativo,34737,1,3,2,Confianza Gobierno,0.006163453749147226
representativo,34737,1,3,2,Integridad institucional (corrupción),-0.0036353015177740134
representativo,34737,1,3,2,Edad,0.0036032590148334987
representativo,34737,1,3,2,Confianza FF.AA.,0.0032590839306612823
representativo,34737,1,3,2,Conoce caso de corrupción,-0.0027345973913599163
representativo,34737,1,3,2,Componente igualitario,-0.0026380949555041377
representativo,6631,1,1,0,Situación económica país,-0.02054010760281066
representativo,6631,1,1,0,Confianza Gobierno,-0.016482515819602986
representativo,6631,1,1,0,Aprobación gobierno,0.009311591420944869
representativo,6631,1,1,0,Apoyo a la democracia,-0.008874791710227689
representativo,6631,1,1,0,Componente igualitario,0.008577687237613532
representativo,6631,1,1,0,Economía país vs. año anterior,0.006568933180903426
representativo,6631,1,1,0,Democracia electoral,0.0031865437667361004
representativo,6631,1,1,0,Confianza Partidos Políticos,-0.0030907603981309324
representativo,6631,1,1,0,Expectativa económica país,0.002723977386034781
representativo,6631,1,1,0,Expectativa económica personal,-0.0016805077609389108
representativo,14199,2,3,1,País para todos / poderosos,0.01539432331913204
representativo,14199,2,3,1,Aprobación gobierno,-0.008223923161910038
representativo,14199,2,3,1,Distribución ingreso justa,0.008057707885090205
representativo,14199,2,3,1,Situación económica país,0.007379684698421633
representativo,14199,2,3,1,Conoce caso de corrupción,-0.00717756605893682
representativo,14199,2,3,1,Componente igualitario,-0.007125608491258456
representativo,14199,2,3,1,Apoyo a la democracia,0.004453846779013453
representativo,14199,2,3,1,Progreso contra corrupción,-0.003192177053443902
representativo,14199,2,3,1,Integridad institucional (corrupción),0.0016898046540017564
representativo,14199,2,3,1,Economía país vs. año anterior,-0.0013871404903145704
representativo,23695,2,2,0,País para todos / poderosos,0.01632016364535307
representativo,23695,2,2,0,Apoyo a la democracia,0.008015015623584545
representativo,23695,2,2,0,Aprobación gobierno,-0.007087199125455853
representativo,23695,2,2,0,Confianza Partidos Políticos,0.006466638033961321
representativo,23695,2,2,0,Componente igualitario,-0.005752000360006154
representativo,23695,2,2,0,Victimización delictiva,0.004674144453228526
representativo,23695,2,2,0,Democracia electoral,0.003985206673841472
representativo,23695,2,2,0,Confianza Poder Judicial,0.003060057604208602
representativo,23695,2,2,0,Integridad institucional (corrupción),-0.0017638811171744235
representativo,23695,2,2,0,Igualdad ante la ley,0.0017457733268090184
representativo,14612,2,3,1,Confianza Gobierno,0.05200719977140698
representativo,14612,2,3,1,Situación económica país,0.042933272984561316
representativo,14612,2,3,1,Apoyo a la democracia,0.03572621019343445
representativo,14612,2,3,1,Componente igualitario,-0.029425151628422564
representativo,14612,2,3,1,Aprobación gobierno,-0.027175778793426236
representativo,14612,2,3,1,Economía país vs. año anterior,-0.020649440743892824
representativo,14612,2,3,1,País para todos / poderosos,0.014592925756751885
representativo,14612,2,3,1,Progreso contra corrupción,0.012540562847163421
representativo,14612,2,3,1,Confianza Congreso,0.008268721347401385
representativo,14612,2,3,1,Confianza Poder Judicial,0.004720039485821309
representativo,940,2,3,1,Confianza Gobierno,0.05045164143908689
representativo,940,2,3,1,Situación económica país,0.04952260164925119
representativo,940,2,3,1,Apoyo a la democracia,0.03902450222491207
representativo,940,2,3,1,Componente igualitario,-0.032451555934077114
representativo,940,2,3,1,Aprobación gobierno,-0.027350735673449453
representativo,940,2,3,1,Expectativa económica país,-0.020292872265702578
representativo,940,2,3,1,Economía país vs. año anterior,-0.01924596472283939
representativo,940,2,3,1,País para todos / poderosos,0.018288768303824796
representativo,940,2,3,1,Progreso contra corrupción,0.009417506962272722
representativo,940,2,3,1,Confianza Congreso,0.007577284331900775
representativo,309,2,2,0,País para todos / poderosos,0.016824757521140772
representativo,309,2,2,0,Apoyo a la democracia,0.011810751413549578
representativo,309,2,2,0,Componente igualitario,-0.006340063107001503
representativo,309,2,2,0,Situación económica país,0.0058415193794235445
representativo,309,2,2,0,Aprobación gobierno,-0.00582549702763731
representativo,309,2,2,0,Conoce caso de corrupción,-0.005788324856376187
representativo,309,2,2,0,Confianza Gobierno,0.004598990844667267
representativo,309,2,2,0,Confianza FF.AA.,-0.003517437271325623
representativo,309,2,2,0,Economía país vs. año anterior,-0.003362297925579656
representativo,309,2,2,0,Confianza Partidos Políticos,0.001499746601560366
representativo,16899,3,3,0,Confianza Gobierno,0.0516838662291071
representativo,16899,3,3,0,Apoyo a la democracia,0.0423079612381945
representativo,16899,3,3,0,Situación económica país,0.03820758396469455
representativo,16899,3,3,0,Componente igualitario,-0.031992072289401194
representativo,16899,3,3,0,Aprobación gobierno,-0.027381473624997415
representativo,16899,3,3,0,País para todos / poderosos,0.023142120890962865
representativo,16899,3,3,0,Economía país vs. año anterior,-0.020805065300884905
representativo,16899,3,3,0,Expectativa económica país,-0.015799353912945707
representativo,16899,3,3,0,Confianza Congreso,0.01016900331407506
representativo,16899,3,3,0,Confianza Partidos Políticos,0.005566689924043685
representativo,5713,3,1,2,Situación económica país,-0.02056877059485002
representativo,5713,3,1,2,Confianza Gobierno,-0.016070330086347017
representativo,5713,3,1,2,Componente igualitario,0.010150297457850179
representativo,5713,3,1,2,Aprobación gobierno,0.009365859545729367
representativo,5713,3,1,2,Distribución ingreso justa,-0.008991705712922177
representativo,5713,3,1,2,Apoyo a la democracia,-0.008620756831180123
representativo,5713,3,1,2,Progreso contra corrupción,-0.004454543368853352
representativo,5713,3,1,2,Integridad institucional (corrupción),-0.003463563911484405
representativo,5713,3,1,2,Democracia electoral,0.0027393651111283822
representativo,5713,3,1,2,País para todos / poderosos,-0.002582040595461993
representativo,6716,3,3,0,Confianza Gobierno,0.049940326366827034
representativo,6716,3,3,0,Distribución ingreso justa,0.048186213504987876
representativo,6716,3,3,0,Situación económica país,0.04407761038624111
representativo,6716,3,3,0,Apoyo a la democracia,0.03649258069270416
representativo,6716,3,3,0,Componente igualitario,-0.02930394849697035
representativo,6716,3,3,0,Aprobación gobierno,-0.026549053881832863
representativo,6716,3,3,0,País para todos / poderosos,0.017901886925177427
representativo,6716,3,3,0,Economía país vs. año anterior,-0.015360487210733284
representativo,6716,3,3,0,Progreso contra corrupción,0.01053860432084739
representativo,6716,3,3,0,Integridad institucional (corrupción),-0.0035261765522497995
representativo,6674,3,2,1,País para todos / poderosos,0.015547767976541572
representativo,6674,3,2,1,Aprobación gobierno,-0.0076631641993810725
representativo,6674,3,2,1,Confianza Gobierno,0.007413933228671025
representativo,6674,3,2,1,Conoce caso de corrupción,-0.007250634926506439
representativo,6674,3,2,1,Componente igualitario,-0.003800613466835465
representativo,6674,3,2,1,Nivel socioeconómico,0.0037975848116875016
representativo,6674,3,2,1,Victimización delictiva,0.0037470123695923533
representativo,6674,3,2,1,Democracia electoral,0.0031552309199265618
representativo,6674,3,2,1,Expectativa económica personal,-0.002795485094245009
representativo,6674,3,2,1,Integridad institucional (corrupción),-0.0023951026468511456
representativo,17566,3,3,0,Confianza Gobierno,0.04737037441182465
representativo,17566,3,3,0,Situación económica país,0.04536975529521285
representativo,17566,3,3,0,Distribución ingreso justa,0.044899510997939485
representativo,17566,3,3,0,Apoyo a la democracia,0.03979663531125731
representativo,17566,3,3,0,Aprobación gobierno,-0.03164473847823557
representativo,17566,3,3,0,Componente igualitario,-0.029306879156294745
representativo,17566,3,3,0,Economía país vs. año anterior,-0.02102980303790196
representativo,17566,3,3,0,Expectativa económica país,-0.014527999633753312
representativo,17566,3,3,0,Confianza Congreso,0.012563276699863709
representativo,17566,3,3,0,Confianza Partidos Políticos,0.00503249511926286
representativo,7806,0,2,2,País para todos / poderosos,0.014737916001720633
representativo,7806,0,2,2,Apoyo a la democracia,0.014701518972621242
representativo,7806,0,2,2,Distribución ingreso justa,0.00819168274616337
representativo,7806,0,2,2,Aprobación gobierno,-0.006452162500878885
representativo,7806,0,2,2,Conoce caso de corrupción,-0.0058298194500389705
representativo,7806,0,2,2,Confianza Partidos Políticos,0.005415380395918421
representativo,7806,0,2,2,Victimización delictiva,0.005129542524487361
representativo,7806,0,2,2,Componente igualitario,-0.004560394362181481
representativo,7806,0,2,2,Integridad institucional (corrupción),0.003469926826160574
representativo,7806,0,2,2,Expectativa económica país,-0.0023695026286012244
representativo,26339,0,2,2,País para todos / poderosos,0.015996663687966282
representativo,26339,0,2,2,Apoyo a la democracia,0.01274969383456322
representativo,26339,0,2,2,Aprobación gobierno,-0.009188073584664074
representativo,26339,0,2,2,Componente igualitario,-0.007234676045925204
representativo,26339,0,2,2,Interés en política,-0.0071674712386926055
representativo,26339,0,2,2,Confianza Televisión,-0.006621782177199643
representativo,26339,0,2,2,Nivel socioeconómico,0.006307215774411605
representativo,26339,0,2,2,Confianza Policía,0.00494555935244447
representativo,26339,0,2,2,Confianza FF.AA.,0.0034948635075651145
representativo,26339,0,2,2,Nivel educativo,-0.0034883035469490844
representativo,26256,0,0,0,Distribución ingreso justa,-0.041773630473465474
representativo,26256,0,0,0,Confianza Gobierno,-0.04014421049612049
representativo,26256,0,0,0,Apoyo a la democracia,-0.03963633949382138
representativo,26256,0,0,0,Situación económica país,-0.035574238914306576
representativo,26256,0,0,0,País para todos / poderosos,-0.028772179309748413
representativo,26256,0,0,0,Componente igualitario,0.024483869521119053
representativo,26256,0,0,0,Aprobación gobierno,0.024037865307392246
representativo,26256,0,0,0,Expectativa económica país,0.013307056044769882
representativo,26256,0,0,0,Economía país vs. año anterior,0.012271245898947354
representativo,26256,0,0,0,Confianza Televisión,0.004242192743667426
representativo,4431,0,3,3,Confianza Gobierno,0.05575069002392894
representativo,4431,0,3,3,Distribución ingreso justa,0.04892923930258744
representativo,4431,0,3,3,Situación económica país,0.04534815726463519
representativo,4431,0,3,3,Apoyo a la democracia,0.04197329833491682
representativo,4431,0,3,3,Aprobación gobierno,-0.025643899241621367
representativo,4431,0,3,3,Economía país vs. año anterior,-0.022714795914097433
representativo,4431,0,3,3,Expectativa económica país,-0.017000255412623146
representativo,4431,0,3,3,Progreso contra corrupción,0.010913438429687406
representativo,4431,0,3,3,Confianza Congreso,0.009514663531746015
representativo,4431,0,3,3,Expectativa económica personal,-0.006580999318753639
representativo,1203,0,2,2,País para todos / poderosos,0.016109246710433456
representativo,1203,0,2,2,Apoyo a la democracia,0.010960763869415151
representativo,1203,0,2,2,Conoce caso de corrupción,-0.008030906468297025
representativo,1203,0,2,2,Confianza Gobierno,0.005874511722219415
representativo,1203,0,2,2,Expectativa económica país,-0.004495192649187575
representativo,1203,0,2,2,Aprobación gobierno,-0.00437829901199964
representativo,1203,0,2,2,Situación ocupacional,0.002294501243248735
representativo,1203,0,2,2,Nivel educativo,-0.0022893144203069925
representativo,1203,0,2,2,Confianza FF.AA.,0.0021282490561784833
representativo,1203,0,2,2,Victimización delictiva,0.001719802016546064
representativo,21105,1,2,1,País para todos / poderosos,0.016445741574709842
representativo,21105,1,2,1,Aprobación gobierno,-0.010131307185796612
representativo,21105,1,2,1,Apoyo a la democracia,0.00853430640719598
representativo,21105,1,2,1,Conoce caso de corrupción,-0.007859316637424237
representativo,21105,1,2,1,Victimización delictiva,0.006595195981299488
representativo,21105,1,2,1,Distribución ingreso justa,0.005072454594139962
representativo,21105,1,2,1,Situación ocupacional,-0.002918756673568315
representativo,21105,1,2,1,Interés en política,0.002617046337220858
representativo,21105,1,2,1,Confianza Policía,-0.00228634106092988
representativo,21105,1,2,1,Confianza Televisión,0.001956993109752288
representativo,18842,1,2,1,País para todos / poderosos,0.015161088084661808
representativo,18842,1,2,1,Aprobación gobierno,-0.009870092565859483
representativo,18842,1,2,1,Apoyo a la democracia,0.00965352886040012
representativo,18842,1,2,1,Componente igualitario,-0.006838196592779079
representativo,18842,1,2,1,Situación económica país,0.006222992034460363
representativo,18842,1,2,1,Conoce caso de corrupción,-0.004526940830760353
representativo,18842,1,2,1,Sexo,0.003952594132921026
representativo,18842,1,2,1,Victimización delictiva,0.003348990480637804
representativo,18842,1,2,1,Confianza Televisión,-0.002017637660693013
representativo,18842,1,2,1,Situación ocupacional,0.0018625714687845693
representativo,33842,1,3,2,Situación económica país,0.05172218290343159
representativo,33842,1,3,2,Confianza Gobierno,0.048824837109550046
representativo,33842,1,3,2,Apoyo a la democracia,0.04218516489243705
representativo,33842,1,3,2,Componente igualitario,-0.03128179775074563
representativo,33842,1,3,2,Aprobación gobierno,-0.02989613854723946
representativo,33842,1,3,2,País para todos / poderosos,0.02202993997430449
representativo,33842,1,3,2,Economía país vs. año anterior,-0.014588908206609307
representativo,33842,1,3,2,Confianza Congreso,0.007810386741202202
representativo,33842,1,3,2,Confianza Partidos Políticos,0.007411002286882261
representativo,33842,1,3,2,Progreso contra corrupción,0.007113654771299698
representativo,2224,1,2,1,País para todos / poderosos,0.016089471157512067
representativo,2224,1,2,1,Aprobación gobierno,-0.00792557402775737
representativo,2224,1,2,1,Apoyo a la democracia,0.007824982396963217
representativo,2224,1,2,1,Conoce caso de corrupción,-0.007589789239999844
representativo,2224,1,2,1,Confianza Gobierno,0.0055848351222823
representativo,2224,1,2,1,Situación económica país,0.004784377684570253
representativo,2224,1,2,1,Confianza Partidos Políticos,0.003808689676105257
representativo,2224,1,2,1,Confianza FF.AA.,0.0029472621395254302
representativo,2224,1,2,1,Victimización delictiva,0.002124976962345196
representativo,2224,1,2,1,Edad,0.0010212120329368562
representativo,3718,1,2,1,Apoyo a la democracia,0.012994406847479276
representativo,3718,1,2,1,País para todos / poderosos,0.01265442950133837
representativo,3718,1,2,1,Distribución ingreso justa,0.008128947968434623
representativo,3718,1,2,1,Confianza Gobierno,0.0070935468207458585
representativo,3718,1,2,1,Aprobación gobierno,-0.006202547625790502
representativo,3718,1,2,1,Expectativa económica país,-0.005233663688967089
representativo,3718,1,2,1,Conoce caso de corrupción,-0.0051932730424512925
representativo,3718,1,2,1,Victimización delictiva,0.005039655797963794
representativo,3718,1,2,1,Confianza Partidos Políticos,0.0050115117254583555
representativo,3718,1,2,1,Nivel socioeconómico,0.0027076619933821197
representativo,32746,2,2,0,País para todos / poderosos,0.013602992530193569
representativo,32746,2,2,0,Aprobación gobierno,-0.01138882141601257
representativo,32746,2,2,0,Apoyo a la democracia,0.0057926695171171055
representativo,32746,2,2,0,Victimización delictiva,0.004102869584653245
representativo,32746,2,2,0,Progreso contra corrupción,-0.0033821887409221573
representativo,32746,2,2,0,Confianza FF.AA.,-0.0033742186017360815
representativo,32746,2,2,0,Distribución ingreso justa,0.003277719959046103
representativo,32746,2,2,0,Confianza Televisión,0.001783710745627743
representativo,32746,2,2,0,Conoce caso de corrupción,-0.0017160816937346474
representativo,32746,2,2,0,Edad,-0.001607924912600084
representativo,1758,2,2,0,País para todos / poderosos,0.013788836930624632
representativo,1758,2,2,0,Apoyo a la democracia,0.01067763241150114
representativo,1758,2,2,0,Situación económica país,0.00694982309817234
representativo,1758,2,2,0,Conoce caso de corrupción,-0.006120780037688769
representativo,1758,2,2,0,Confianza Gobierno,0.005911760502002583
representativo,1758,2,2,0,Aprobación gobierno,-0.005731300465608054
representativo,1758,2,2,0,Confianza Partidos Políticos,0.0034724821133417503
representativo,1758,2,2,0,Victimización delictiva,0.0025007669244893594
representativo,1758,2,2,0,Confianza Policía,0.002157092515292464
representativo,1758,2,2,0,Confianza FF.AA.,0.00205080334856316
representativo,33280,2,2,0,País para todos / poderosos,0.01165604406638561
representativo,33280,2,2,0,Apoyo a la democracia,0.008756179275599489
representativo,33280,2,2,0,Aprobación gobierno,-0.008254391105775437
representativo,33280,2,2,0,Conoce caso de corrupción,-0.006969509184390076
representativo,33280,2,2,0,Victimización delictiva,0.0056266621692534465
representativo,33280,2,2,0,Confianza Policía,-0.0036971027408306914
representativo,33280,2,2,0,Progreso contra corrupción,-0.0035879821764178152
representativo,33280,2,2,0,Expectativa económica país,-0.0024533313925296403
representativo,33280,2,2,0,Situación ocupacional,0.0015665676636464703
representativo,33280,2,2,0,Confianza Partidos Políticos,-0.0009410324427698603
representativo,25917,2,2,0,País para todos / poderosos,0.01738898197981575
representativo,25917,2,2,0,Apoyo a la democracia,0.013237277073084577
representativo,25917,2,2,0,Componente igualitario,-0.00690502246629336
representativo,25917,2,2,0,Aprobación gobierno,-0.0047890998258393585
representativo,25917,2,2,0,Conoce caso de corrupción,-0.004506372934994385
representativo,25917,2,2,0,Victimización delictiva,0.004123016841893903
representativo,25917,2,2,0,Situación económica país,0.003848302885579875
representativo,25917,2,2,0,Confianza Partidos Políticos,0.0029754491145128664
representativo,25917,2,2,0,Expectativa económica país,-0.002701380544802836
representativo,25917,2,2,0,Expectativa económica personal,-0.001804915575432484
representativo,8217,2,3,1,Confianza Gobierno,0.050133566621605306
representativo,8217,2,3,1,Situación económica país,0.047735604088711775
representativo,8217,2,3,1,Apoyo a la democracia,0.0410243719546899
representativo,8217,2,3,1,Aprobación gobierno,-0.02643987282137063
representativo,8217,2,3,1,Componente igualitario,-0.02491161392458637
representativo,8217,2,3,1,País para todos / poderosos,0.024241843356563195
representativo,8217,2,3,1,Economía país vs. año anterior,-0.023611348578772808
representativo,8217,2,3,1,Expectativa económica país,-0.014404642059654901
representativo,8217,2,3,1,Progreso contra corrupción,0.009857044521296958
representativo,8217,2,3,1,Interés en política,0.00311780981302574
representativo,19754,3,3,0,Confianza Gobierno,0.04975283480712424
representativo,19754,3,3,0,Apoyo a la democracia,0.04799885296562369
representativo,19754,3,3,0,Situación económica país,0.0443864561255765
representativo,19754,3,3,0,Distribución ingreso justa,0.04352872778810144
representativo,19754,3,3,0,Componente igualitario,-0.03446758080540383
representativo,19754,3,3,0,Aprobación gobierno,-0.02493837628846356
representativo,19754,3,3,0,Economía país vs. año anterior,-0.022109603853378953
representativo,19754,3,3,0,País para todos / poderosos,0.019454841876332216
representativo,19754,3,3,0,Confianza Congreso,0.008660768217184606
representativo,19754,3,3,0,Confianza Poder Judicial,0.0071445640038860884
representativo,15331,3,2,1,País para todos / poderosos,0.013218201522613698
representativo,15331,3,2,1,Aprobación gobierno,-0.01049438347212414
representativo,15331,3,2,1,Apoyo a la democracia,0.009707244472228593
representativo,15331,3,2,1,Conoce caso de corrupción,-0.006713501166000351
representativo,15331,3,2,1,Victimización delictiva,0.004715392864192908
representativo,15331,3,2,1,Nivel socioeconómico,-0.0031485516911119527
representativo,15331,3,2,1,Confianza Poder Judicial,0.002776776160384686
representativo,15331,3,2,1,Confianza Congreso,0.002377390428390691
representativo,15331,3,2,1,Interés en política,0.0022558818928911
representativo,15331,3,2,1,Nivel educativo,0.0019129857334602481
representativo,19432,3,3,0,Confianza Gobierno,0.049769398799293416
representativo,19432,3,3,0,Situación económica país,0.04760349150728701
representativo,19432,3,3,0,Apoyo a la democracia,0.04365726530109348
representativo,19432,3,3,0,Aprobación gobierno,-0.031121931680587973
representativo,19432,3,3,0,Componente igualitario,-0.03045620271727385
representativo,19432,3,3,0,Economía país vs. año anterior,-0.019787626165221835
representativo,19432,3,3,0,País para todos / poderosos,0.019256365759189157
representativo,19432,3,3,0,Expectativa económica país,-0.018926613158718648
representativo,19432,3,3,0,Progreso contra corrupción,0.010753938545242354
representativo,19432,3,3,0,Confianza Congreso,0.009771008430137205
representativo,8214,3,2,1,País para todos / poderosos,0.014347283777596212
representativo,8214,3,2,1,Apoyo a la democracia,0.008325470233222205
representativo,8214,3,2,1,Aprobación gobierno,-0.0070701044985815266
representativo,8214,3,2,1,Componente igualitario,-0.006621744623881647
representativo,8214,3,2,1,Situación económica país,0.0053855918525224636
representativo,8214,3,2,1,Conoce caso de corrupción,-0.005263322757644166
representativo,8214,3,2,1,Distribución ingreso justa,0.005090889406441605
representativo,8214,3,2,1,Edad,-0.0027235276464500826
representativo,8214,3,2,1,Expectativa económica país,-0.0026341873397203847
representativo,8214,3,2,1,Economía país vs. año anterior,-0.0009061549504713455
representativo,33371,3,2,1,País para todos / poderosos,0.014484489803876465
representativo,33371,3,2,1,Apoyo a la democracia,0.007538550051543753
representativo,33371,3,2,1,Confianza Gobierno,0.007211586108956764
representativo,33371,3,2,1,Aprobación gobierno,-0.006716630250800131
representativo,33371,3,2,1,Conoce caso de corrupción,-0.004998931550689353
representativo,33371,3,2,1,Situación económica país,0.004649286985004341
representativo,33371,3,2,1,Victimización delictiva,0.004361317069069812
representativo,33371,3,2,1,Interés en política,-0.004301580623946454
representativo,33371,3,2,1,Sexo,-0.0029005221575990102
representativo,33371,3,2,1,Confianza Policía,0.000899906743649883
representativo,3334,0,1,1,Situación económica país,-0.018547830448678436
representativo,3334,0,1,1,Confianza Gobierno,-0.01636623372960181
representativo,3334,0,1,1,Aprobación gobierno,0.01066665956279487
representativo,3334,0,1,1,Apoyo a la democracia,-0.010116288947474692
representativo,3334,0,1,1,Componente igualitario,0.0091395795003294
representativo,3334,0,1,1,Economía país vs. año anterior,0.006400075466987141
representativo,3334,0,1,1,Conoce caso de corrupción,-0.00476756133990057
representativo,3334,0,1,1,Expectativa económica país,0.0018096649915173197
representativo,3334,0,1,1,Nivel socioeconómico,-0.0014332485145859722
representativo,3334,0,1,1,Interés en política,-0.0010587485377365963
representativo,19986,0,2,2,País para todos / poderosos,0.016226856676781885
representativo,19986,0,2,2,Confianza Gobierno,0.008596957290841574
representativo,19986,0,2,2,Apoyo a la democracia,0.00826312644921837
representativo,19986,0,2,2,Aprobación gobierno,-0.008177939505390492
representativo,19986,0,2,2,Conoce caso de corrupción,-0.007884066646663862
representativo,19986,0,2,2,Confianza Partidos Políticos,0.005161000762567258
representativo,19986,0,2,2,Componente igualitario,-0.004967368130875946
representativo,19986,0,2,2,Victimización delictiva,0.003619229626127931
representativo,19986,0,2,2,Expectativa económica país,-0.002939835707302898
representativo,19986,0,2,2,Situación ocupacional,-0.002909553142221259
representativo,3281,0,0,0,Confianza Gobierno,-0.04542651727284972
representativo,3281,0,0,0,Distribución ingreso justa,-0.04089049666782492
representativo,3281,0,0,0,Apoyo a la democracia,-0.03781261636962587
representativo,3281,0,0,0,Situación económica país,-0.03249188704448259
representativo,3281,0,0,0,Componente igualitario,0.028546477072972316
representativo,3281,0,0,0,País para todos / poderosos,-0.02796248994156515
representativo,3281,0,0,0,Aprobación gobierno,0.023768120661806853
representativo,3281,0,0,0,Expectativa económica país,0.014593700831424099
representativo,3281,0,0,0,Economía país vs. año anterior,0.01145514879343517
representativo,3281,0,0,0,Victimización delictiva,-0.009966634611091867
