grupo,idx,clase_real,clase_pred,distancia,feature,peso_lime
representativo,5923,1,2,1,Situación económica país,0.010505548636431243
representativo,5923,1,2,1,Aprobación gobierno,-0.009990374953417886
representativo,5923,1,2,1,Confianza Gobierno,-0.0056654161008631194
representativo,5923,1,2,1,Confianza Congreso,-0.005192399172898693
representativo,5923,1,2,1,Integridad sector público,0.004736327161924449
representativo,5923,1,2,1,Igualdad ante la ley,0.0034244488087272727
representativo,5923,1,2,1,Empoderamiento político mujeres,-0.0029737793754897822
representativo,5923,1,2,1,Confianza Poder Judicial,-0.002965088512284606
representativo,3374,1,3,2,Apoyo a la democracia,0.015933382210073618
representativo,3374,1,3,2,País para todos / poderosos,0.014986076325661143
representativo,3374,1,3,2,Situación económica país,0.012733547620341488
representativo,3374,1,3,2,Confianza Gobierno,-0.008753665765479465
representativo,3374,1,3,2,Expectativa económica país,-0.007874664746007586
representativo,3374,1,3,2,Aprobación gobierno,-0.007811614563122639
representativo,3374,1,3,2,Independencia judicial,0.006692845663825006
representativo,3374,1,3,2,Confianza Congreso,-0.006030474997806859
representativo,3374,1,3,2,Confianza Poder Judicial,-0.005238854446759059
representativo,3374,1,3,2,Progreso contra corrupción,-0.004678804845198269
representativo,16590,1,0,1,Confianza Gobierno,0.026726354034147987
representativo,16590,1,0,1,Apoyo a la democracia,-0.025813391165885827
representativo,16590,1,0,1,Expectativa económica país,0.019322252103600907
representativo,16590,1,0,1,País para todos / poderosos,-0.017626260001940494
representativo,16590,1,0,1,Distribución igualitaria,0.017518933401449666
representativo,16590,1,0,1,Aprobación gobierno,0.017003695355041346
representativo,16590,1,0,1,Economía país vs. año anterior,0.01296250885590858
representativo,16590,1,0,1,Escala Izquierda-Derecha,0.011482061777293814
representativo,16590,1,0,1,Confianza interpersonal,0.010062722351620677
representativo,16590,1,0,1,Integridad sector público,-0.006255168351338775
representativo,57,1,3,2,Situación económica país,0.05974658416956332
representativo,57,1,3,2,Apoyo a la democracia,0.04182966213197018
representativo,57,1,3,2,Confianza Gobierno,-0.038822626069343634
representativo,57,1,3,2,Distribución ingreso justa,0.0318890977224915
representativo,57,1,3,2,Aprobación gobierno,-0.02652506174717811
representativo,57,1,3,2,Economía país vs. año anterior,-0.019318843693588706
representativo,57,1,3,2,Distribución igualitaria,-0.017298354852772896
representativo,57,1,3,2,Componente igualitario,-0.01501777277392417
representativo,57,1,3,2,Confianza Poder Judicial,-0.011528220283880439
representativo,57,1,3,2,Progreso contra corrupción,-0.01099816675624414
representativo,3152,1,2,1,País para todos / poderosos,0.017874200185462236
representativo,3152,1,2,1,Apoyo a la democracia,0.015335812413754922
representativo,3152,1,2,1,Situación económica país,0.01100273573346063
representativo,3152,1,2,1,Aprobación gobierno,-0.010635298516779778
representativo,3152,1,2,1,Economía país vs. año anterior,-0.008576261810631761
representativo,3152,1,2,1,Progreso contra corrupción,-0.0067476550941494035
representativo,3152,1,2,1,Interés en política,-0.004872899511881395
representativo,3152,1,2,1,Independencia judicial,0.004278492347844162
representativo,3152,1,2,1,Práctica religiosa,0.0038753146402921027
representativo,3152,1,2,1,Confianza Televisión,-0.0033825519759134127
error_maximo,10271,0,3,3,Situación económica país,0.05542391295583306
error_maximo,10271,0,3,3,Apoyo a la democracia,0.04029921939009192
error_maximo,10271,0,3,3,Confianza Gobierno,-0.035535588128143614
error_maximo,10271,0,3,3,Aprobación gobierno,-0.023495906853078192
error_maximo,10271,0,3,3,Distribución igualitaria,-0.01815739932037134
error_maximo,10271,0,3,3,Componente igualitario,-0.01663690663178995
error_maximo,10271,0,3,3,Confianza Congreso,-0.015389346511533977
error_maximo,10271,0,3,3,Economía país vs. año anterior,-0.015309892612750184
error_maximo,10271,0,3,3,Confianza Partidos Políticos,-0.011030436183055648
error_maximo,10271,0,3,3,Expectativa económica país,-0.010638865303475194
error_maximo,1808,0,3,3,Situación económica país,0.05339527026873583
error_maximo,1808,0,3,3,Apoyo a la democracia,0.037930990549251836
error_maximo,1808,0,3,3,Confianza Gobierno,-0.03605751962662796
error_maximo,1808,0,3,3,Aprobación gobierno,-0.023888834521596732
error_maximo,1808,0,3,3,País para todos / poderosos,0.02108450057371744
error_maximo,1808,0,3,3,Expectativa económica país,-0.01302140633911471
error_maximo,1808,0,3,3,Confianza Partidos Políticos,-0.012445211241471866
error_maximo,1808,0,3,3,Confianza Poder Judicial,-0.01210214138384757
error_maximo,1808,0,3,3,Tamaño municipio (urbano-rural),0.004367907393988946
error_maximo,1808,0,3,3,Independencia judicial,0.003847365217032325
error_maximo,9491,3,0,3,Apoyo a la democracia,-0.026007618221812585
error_maximo,9491,3,0,3,Confianza Gobierno,0.024524364073563065
error_maximo,9491,3,0,3,Aprobación gobierno,0.022416468022744884
error_maximo,9491,3,0,3,Economía país vs. año anterior,0.015944722265906458
error_maximo,9491,3,0,3,Independencia judicial,-0.013869364810341466
error_maximo,9491,3,0,3,Expectativa económica país,0.012139380195321124
error_maximo,9491,3,0,3,Confianza Partidos Políticos,0.010833902948936932
error_maximo,9491,3,0,3,Estado de derecho,-0.010360280769700152
error_maximo,9491,3,0,3,Igualdad ante la ley,-0.0093303384857241
error_maximo,9491,3,0,3,Rendición de cuentas,-0.007627252251640245
error_maximo,11293,0,3,3,País para todos / poderosos,0.014421731495918882
error_maximo,11293,0,3,3,Apoyo a la democracia,0.014190350915696523
error_maximo,11293,0,3,3,Aprobación gobierno,-0.014013691122923685
error_maximo,11293,0,3,3,Situación económica país,0.008930388189253832
error_maximo,11293,0,3,3,Expectativa económica país,-0.007348916177067976
error_maximo,11293,0,3,3,Economía país vs. año anterior,-0.007086602077065906
error_maximo,11293,0,3,3,Confianza FF.AA.,0.004242024877558569
error_maximo,11293,0,3,3,Distribución igualitaria,-0.0038530194922563716
error_maximo,11293,0,3,3,Escala Izquierda-Derecha,-0.0036852379122575877
error_maximo,11293,0,3,3,Integridad sector público,0.0020219213721929604
error_maximo,1231,3,0,3,Situación económica país,-0.027314716088020934
error_maximo,1231,3,0,3,Apoyo a la democracia,-0.02366319847056715
error_maximo,1231,3,0,3,País para todos / poderosos,-0.017967094234749167
error_maximo,1231,3,0,3,Economía país vs. año anterior,0.01642982277140053
error_maximo,1231,3,0,3,Distribución ingreso justa,-0.015528178409140697
error_maximo,1231,3,0,3,Expectativa económica país,0.014993042242301297
error_maximo,1231,3,0,3,Independencia judicial,-0.01375309554856256
error_maximo,1231,3,0,3,Aprobación gobierno,0.0132398609695194
error_maximo,1231,3,0,3,Expectativa económica personal,0.010736183413938926
error_maximo,1231,3,0,3,Escala Izquierda-Derecha,0.006637908134903459
error_maximo,9024,3,0,3,Situación económica país,-0.03123717939770731
error_maximo,9024,3,0,3,Apoyo a la democracia,-0.02643328932555744
error_maximo,9024,3,0,3,Distribución ingreso justa,-0.016971160581266232
error_maximo,9024,3,0,3,Aprobación gobierno,0.016180786985678524
error_maximo,9024,3,0,3,Independencia judicial,-0.013548826725886292
error_maximo,9024,3,0,3,Distribución igualitaria,0.011007970374546653
error_maximo,9024,3,0,3,Expectativa económica personal,0.01083887709821515
error_maximo,9024,3,0,3,Control legislativo,-0.00760773803209173
error_maximo,9024,3,0,3,Confianza interpersonal,0.007055205385352424
error_maximo,9024,3,0,3,Igualdad ante la ley,-0.005286203832216552
error_maximo,11133,3,0,3,Situación económica país,-0.03014304439718114
error_maximo,11133,3,0,3,Apoyo a la democracia,-0.026538657483376332
error_maximo,11133,3,0,3,Confianza Gobierno,0.020817989558479015
error_maximo,11133,3,0,3,País para todos / poderosos,-0.016098254914747853
error_maximo,11133,3,0,3,Economía país vs. año anterior,0.012978821471746008
error_maximo,11133,3,0,3,Expectativa económica país,0.012276852699401162
error_maximo,11133,3,0,3,Distribución ingreso justa,-0.012060269310658577
error_maximo,11133,3,0,3,Expectativa económica personal,0.009933491976713203
error_maximo,11133,3,0,3,Progreso contra corrupción,0.009631172233086216
error_maximo,11133,3,0,3,Confianza interpersonal,0.00809229896141654
error_maximo,9502,3,0,3,Apoyo a la democracia,-0.028432357304799823
error_maximo,9502,3,0,3,Confianza Gobierno,0.025792871949912543
error_maximo,9502,3,0,3,Situación económica país,-0.023895747192593055
error_maximo,9502,3,0,3,País para todos / poderosos,-0.020800838625118393
error_maximo,9502,3,0,3,Economía país vs. año anterior,0.016027536874460197
error_maximo,9502,3,0,3,Independencia judicial,-0.014526506572943921
error_maximo,9502,3,0,3,Confianza Congreso,0.013831899924005436
error_maximo,9502,3,0,3,Estado de derecho,-0.011082470683718386
error_maximo,9502,3,0,3,Expectativa económica país,0.008167267038983678
error_maximo,9502,3,0,3,Rendición de cuentas,-0.007910215415621955
error_maximo,13745,3,0,3,Situación económica país,-0.02597316340060478
error_maximo,13745,3,0,3,Apoyo a la democracia,-0.025852634182961083
error_maximo,13745,3,0,3,Distribución ingreso justa,-0.012806340286380157
error_maximo,13745,3,0,3,Confianza Congreso,0.012231352226286456
error_maximo,13745,3,0,3,Aprobación gobierno,0.01222191293317566
error_maximo,13745,3,0,3,Confianza Poder Judicial,0.011257422196241932
error_maximo,13745,3,0,3,Expectativa económica país,0.011017708213289663
error_maximo,13745,3,0,3,Economía país vs. año anterior,0.008677236299794755
error_maximo,13745,3,0,3,Confianza interpersonal,0.004763494555282152
error_maximo,13745,3,0,3,Confianza Policía,0.002799851622217541
error_maximo,11703,3,0,3,Situación económica país,-0.024665727516246686
error_maximo,11703,3,0,3,Apoyo a la democracia,-0.022843196060645683
error_maximo,11703,3,0,3,Aprobación gobierno,0.015425114907210399
error_maximo,11703,3,0,3,Expectativa económica país,0.015138843990653147
error_maximo,11703,3,0,3,Economía país vs. año anterior,0.015026102701594678
error_maximo,11703,3,0,3,Distribución ingreso justa,-0.014166889750248166
error_maximo,11703,3,0,3,Expectativa económica personal,0.010203147440446387
error_maximo,11703,3,0,3,Confianza Poder Judicial,0.010195297550222294
error_maximo,11703,3,0,3,Confianza Congreso,0.008091708567028975
error_maximo,11703,3,0,3,Distribución igualitaria,0.007171030336225166
discordante,4695,0,0,0,Apoyo a la democracia,-0.029052738367324814
discordante,4695,0,0,0,Situación económica país,-0.02018350684957956
discordante,4695,0,0,0,País para todos / poderosos,-0.018838405221195974
discordante,4695,0,0,0,Distribución igualitaria,0.017475888439604133
discordante,4695,0,0,0,Expectativa económica país,0.0168170027564503
discordante,4695,0,0,0,Expectativa económica personal,0.00981428222814589
discordante,4695,0,0,0,Economía país vs. año anterior,0.009807636520190155
discordante,4695,0,0,0,Confianza Policía,0.008230270364467995
discordante,4695,0,0,0,Componente igualitario,0.0065743372220817935
discordante,4695,0,0,0,Confianza interpersonal,0.006545931860453318
discordante,17333,1,1,0,Situación económica país,-0.04222297408264455
discordante,17333,1,1,0,Apoyo a la democracia,-0.027691160878849905
discordante,17333,1,1,0,Aprobación gobierno,0.020248547376593005
discordante,17333,1,1,0,Componente igualitario,0.018977098036295492
discordante,17333,1,1,0,Distribución ingreso justa,-0.0181824738084508
discordante,17333,1,1,0,País para todos / poderosos,-0.013410711627169876
discordante,17333,1,1,0,Economía país vs. año anterior,0.011944776043228354
discordante,17333,1,1,0,Distribución igualitaria,0.010484577702826486
discordante,17333,1,1,0,Igualdad ante la ley,0.005198368304725566
discordante,17333,1,1,0,Estado de derecho,0.0021691707587105347
discordante,13782,2,1,1,Situación económica país,-0.03983274728844713
discordante,13782,2,1,1,Apoyo a la democracia,-0.026316349053139083
discordante,13782,2,1,1,Confianza Gobierno,0.02424487016072859
discordante,13782,2,1,1,Aprobación gobierno,0.022963707366504854
discordante,13782,2,1,1,País para todos / poderosos,-0.016609801272834703
discordante,13782,2,1,1,Economía país vs. año anterior,0.011093274766472762
discordante,13782,2,1,1,Confianza Partidos Políticos,0.009038376756504297
discordante,13782,2,1,1,Distribución igualitaria,0.006763485137093725
discordante,13782,2,1,1,Igualdad ante la ley,0.0052977233093022625
discordante,13782,2,1,1,Confianza Policía,0.0021972386590901967
discordante,4898,2,0,2,Situación económica país,-0.030410833129161992
discordante,4898,2,0,2,Apoyo a la democracia,-0.029858607021254008
discordante,4898,2,0,2,Aprobación gobierno,0.01648089374615861
discordante,4898,2,0,2,Confianza Gobierno,0.013241187212483883
discordante,4898,2,0,2,Expectativa económica país,0.012047136422792006
discordante,4898,2,0,2,Distribución igualitaria,0.011660335407796952
discordante,4898,2,0,2,Independencia judicial,-0.01154989537010211
discordante,4898,2,0,2,Expectativa económica personal,0.010400451476732405
discordante,4898,2,0,2,Economía país vs. año anterior,0.009062832275032209
discordante,4898,2,0,2,Componente igualitario,0.005674867873358907
discordante,13104,0,0,0,Situación económica país,0.052384823445053554
discordante,13104,0,0,0,Apoyo a la democracia,0.03968651535573571
discordante,13104,0,0,0,Confianza Gobierno,-0.03774665080249721
discordante,13104,0,0,0,Distribución ingreso justa,0.019888474058074777
discordante,13104,0,0,0,Aprobación gobierno,-0.01950956328278163
discordante,13104,0,0,0,Confianza Congreso,-0.017338454912629288
discordante,13104,0,0,0,País para todos / poderosos,0.01687889903530506
discordante,13104,0,0,0,Economía país vs. año anterior,-0.015077843834944902
discordante,13104,0,0,0,Confianza Poder Judicial,-0.011551049773811294
discordante,13104,0,0,0,Confianza Partidos Políticos,-0.008190507905510179
discordante,5867,0,1,1,Situación económica país,-0.043268932273044944
discordante,5867,0,1,1,Apoyo a la democracia,-0.0262405437647633
discordante,5867,0,1,1,Aprobación gobierno,0.020839091362461523
discordante,5867,0,1,1,Componente igualitario,0.017205741513227735
discordante,5867,0,1,1,País para todos / poderosos,-0.016112450283301993
discordante,5867,0,1,1,Distribución ingreso justa,-0.014829746107189656
discordante,5867,0,1,1,Confianza Congreso,0.009816413297389916
discordante,5867,0,1,1,Igualdad ante la ley,0.006960254300730624
discordante,5867,0,1,1,Confianza Poder Judicial,0.005861841302816403
discordante,5867,0,1,1,Confianza FF.AA.,0.00565419644261823
discordante,16077,2,1,1,Situación económica país,-0.038665873937594894
discordante,16077,2,1,1,Apoyo a la democracia,-0.029399668389875948
discordante,16077,2,1,1,Confianza Gobierno,0.027506874858572377
discordante,16077,2,1,1,Aprobación gobierno,0.02319537971420384
discordante,16077,2,1,1,País para todos / poderosos,-0.01684723714840955
discordante,16077,2,1,1,Distribución ingreso justa,-0.016650770934188007
discordante,16077,2,1,1,Confianza Congreso,0.01260803137809013
discordante,16077,2,1,1,Confianza Poder Judicial,0.007361254855720533
discordante,16077,2,1,1,Confianza Partidos Políticos,0.006831835804338999
discordante,16077,2,1,1,Confianza Policía,0.006447554964609644
discordante,3292,1,1,0,Situación económica país,-0.04066376236887004
discordante,3292,1,1,0,Apoyo a la democracia,-0.029106995424599203
discordante,3292,1,1,0,Confianza Gobierno,0.024575472865639412
discordante,3292,1,1,0,Aprobación gobierno,0.020756355156454007
discordante,3292,1,1,0,Distribución ingreso justa,-0.01739554862643873
discordante,3292,1,1,0,País para todos / poderosos,-0.01600217969041907
discordante,3292,1,1,0,Componente igualitario,0.012827983909677845
discordante,3292,1,1,0,Economía país vs. año anterior,0.011974187460346463
discordante,3292,1,1,0,Confianza Partidos Políticos,0.009624386210089451
discordante,3292,1,1,0,Expectativa económica país,0.007649352521948503
discordante,15658,0,1,1,Situación económica país,-0.037934079346893926
discordante,15658,0,1,1,Apoyo a la democracia,-0.02823985864677859
discordante,15658,0,1,1,Confianza Gobierno,0.0243531465295605
discordante,15658,0,1,1,Aprobación gobierno,0.01961688036057827
discordante,15658,0,1,1,Distribución ingreso justa,-0.01645102426049439
discordante,15658,0,1,1,País para todos / poderosos,-0.015603820306521113
discordante,15658,0,1,1,Confianza Congreso,0.010879217032768547
discordante,15658,0,1,1,Confianza Partidos Políticos,0.010364454156890772
discordante,15658,0,1,1,Progreso contra corrupción,0.008842966092798644
discordante,15658,0,1,1,Confianza Poder Judicial,0.008599189682338356
discordante,2930,1,0,1,Apoyo a la democracia,-0.030369999703337213
discordante,2930,1,0,1,Situación económica país,-0.029526728970785128
discordante,2930,1,0,1,Confianza Gobierno,0.023285503019492473
discordante,2930,1,0,1,País para todos / poderosos,-0.019080372657324117
discordante,2930,1,0,1,Aprobación gobierno,0.015497329672637778
discordante,2930,1,0,1,Distribución ingreso justa,-0.012898692185580297
discordante,2930,1,0,1,Confianza Partidos Políticos,0.011276036430087115
discordante,2930,1,0,1,Interés en política,0.010216604937841038
discordante,2930,1,0,1,Progreso contra corrupción,0.010180295020619387
discordante,2930,1,0,1,Confianza Poder Judicial,0.007295111693141666
